iter,ticks_until_defeat,mage_dmg_percent,range_dmg_percent,proc_percent
301,164,44.41087613293052,55.58912386706949,30.857142857142854
292,168,57.04314720812182,42.95685279187818,33.86666666666667
289,152,47.73869346733669,52.26130653266332,34.01904761904762
293,184,48.226950354609926,51.77304964539007,34.05714285714286
291,152,53.81773399014779,46.18226600985222,32.800000000000004
295,148,52.410770194113965,47.589229805886035,33.82857142857143
303,164,50.31969309462916,49.68030690537084,34.32380952380952
302,168,51.20405576679341,48.79594423320659,33.79047619047619
308,140,54.81299816063765,45.18700183936236,33.2952380952381
307,164,50.309405940594054,49.69059405940594,32.34285714285715
306,156,54.21836228287841,45.78163771712159,33.25714285714286
311,148,47.91666666666667,52.083333333333336,32.49523809523809
300,152,48.991172761664565,51.00882723833543,34.24761904761905
312,172,53.224796493425174,46.775203506574826,33.06666666666666
310,152,49.05183312262958,50.94816687737042,34.4
316,168,50.668364099299815,49.33163590070019,34.05714285714286
318,180,48.93341952165481,51.06658047834518,34.97142857142857
304,168,53.470437017994854,46.52956298200514,34.62857142857143
320,132,45.46583850931677,54.53416149068323,34.095238095238095
319,136,58.26524198617222,41.734758013827786,34.81904761904762
309,164,53.97329942784488,46.026700572155114,33.98095238095238
305,184,47.17715768981181,52.82284231018819,34.43809523809524
321,164,53.445065176908756,46.55493482309125,32.53333333333333
322,152,50.523721503388785,49.476278496611215,32.838095238095235
324,168,47.20344191763983,52.796558082360164,31.923809523809528
326,164,57.214870825456835,42.785129174543165,33.44761904761905
314,148,57.40291262135923,42.59708737864077,31.885714285714283
325,164,49.368686868686865,50.63131313131313,33.561904761904756
315,180,52.94847920546245,47.05152079453755,32.53333333333333
313,180,52.911392405063296,47.08860759493671,33.714285714285715
331,124,52.84403669724771,47.1559633027523,33.14285714285714
327,156,43.727382388419784,56.27261761158022,31.504761904761903
317,184,56.2858966177409,43.7141033822591,33.44761904761905
332,164,54.294294294294296,45.705705705705704,30.476190476190478
323,156,46.00760456273764,53.99239543726235,34.55238095238095
335,136,53.74449339207048,46.25550660792951,34.8952380952381
333,184,55.45053560176434,44.54946439823566,32.68571428571428
338,140,47.23618090452261,52.76381909547738,34.78095238095238
334,164,47.91139240506329,52.08860759493671,33.714285714285715
330,156,48.60436893203883,51.39563106796117,31.885714285714283
336,172,46.58583280153159,53.41416719846841,34.20952380952381
329,136,49.68632371392723,50.31367628607277,34.7047619047619
328,168,45.44279250161603,54.55720749838397,34.97142857142857
344,152,53.130699088145896,46.869300911854104,32.0
346,156,49.74842767295598,50.25157232704402,34.095238095238095
348,132,57.32243871778756,42.677561282212444,34.81904761904762
345,152,47.78816199376947,52.21183800623053,33.523809523809526
349,148,44.19642857142857,55.80357142857143,34.93333333333333
337,152,42.518248175182485,57.481751824817515,32.03809523809524
347,156,50.28499050031665,49.71500949968334,34.51428571428571
350,156,51.22399020807834,48.776009791921666,32.41904761904762
351,152,53.67553865652725,46.32446134347275,34.55238095238095
340,152,45.32766990291262,54.672330097087375,31.885714285714283
341,152,55.70635410240592,44.293645897594075,32.91428571428571
342,148,57.2962728995578,42.703727100442194,34.36190476190476
343,156,48.93617021276596,51.06382978723404,33.79047619047619
352,152,55.1530293566521,44.8469706433479,33.67619047619048
357,152,39.09205548549811,60.907944514501885,34.24761904761905
